tp,fp,fn,precision,recall,f1,pn_num
0,0,5,0.0,0.0,0.0,42523
0,0,5,0.0,0.0,0.0,42528
0,0,5,0.0,0.0,0.0,42543
0,0,5,0.0,0.0,0.0,42574
0,0,5,0.0,0.0,0.0,42580
0,0,5,0.0,0.0,0.0,42625
0,0,5,0.0,0.0,0.0,42646
0,0,5,0.0,0.0,0.0,42700
0,0,5,0.0,0.0,0.0,42726
0,0,5,0.0,0.0,0.0,42786
0,1,5,0.0,0.0,0.0,42802
0,0,5,0.0,0.0,0.0,42815
0,0,5,0.0,0.0,0.0,42823
0,0,5,0.0,0.0,0.0,42837
0,0,5,0.0,0.0,0.0,42930
0,0,5,0.0,0.0,0.0,43003
0,1,5,0.0,0.0,0.0,43054
0,0,5,0.0,0.0,0.0,43074
0,0,5,0.0,0.0,0.0,43118
0,1,5,0.0,0.0,0.0,43241
0,1,5,0.0,0.0,0.0,43252
0,0,5,0.0,0.0,0.0,43311
0,0,5,0.0,0.0,0.0,43368
0,0,5,0.0,0.0,0.0,43451
0,0,5,0.0,0.0,0.0,43522
0,0,5,0.0,0.0,0.0,43546
0,0,5,0.0,0.0,0.0,43574
0,1,5,0.0,0.0,0.0,43669
0,0,5,0.0,0.0,0.0,43693
0,0,5,0.0,0.0,0.0,43724
0,0,5,0.0,0.0,0.0,43819
0,0,5,0.0,0.0,0.0,43912
0,1,5,0.0,0.0,0.0,44005
0,1,5,0.0,0.0,0.0,44028
0,0,5,0.0,0.0,0.0,44061
0,0,5,0.0,0.0,0.0,44247
0,0,5,0.0,0.0,0.0,44254
0,0,5,0.0,0.0,0.0,44299
0,0,5,0.0,0.0,0.0,44328
0,0,5,0.0,0.0,0.0,44364
0,0,5,0.0,0.0,0.0,44382
0,0,5,0.0,0.0,0.0,44390
0,0,5,0.0,0.0,0.0,44391
0,0,5,0.0,0.0,0.0,44480
0,0,5,0.0,0.0,0.0,44534
0,0,5,0.0,0.0,0.0,44544
0,1,5,0.0,0.0,0.0,44586
0,0,5,0.0,0.0,0.0,44612
0,0,5,0.0,0.0,0.0,44641
0,1,5,0.0,0.0,0.0,44815
0,0,5,0.0,0.0,0.0,44844
0,1,5,0.0,0.0,0.0,44866
0,1,5,0.0,0.0,0.0,44921
0,0,5,0.0,0.0,0.0,44958
0,0,5,0.0,0.0,0.0,45218
0,0,5,0.0,0.0,0.0,45266
0,0,5,0.0,0.0,0.0,45497
0,1,8,0.0,0.0,0.0,50072
0,1,8,0.0,0.0,0.0,50199
0,1,8,0.0,0.0,0.0,50375
0,1,8,0.0,0.0,0.0,50535
0,1,8,0.0,0.0,0.0,50541
0,0,8,0.0,0.0,0.0,50571
0,1,8,0.0,0.0,0.0,50574
0,1,8,0.0,0.0,0.0,50607
0,0,8,0.0,0.0,0.0,50615
0,0,8,0.0,0.0,0.0,50877
0,1,8,0.0,0.0,0.0,50886
0,0,8,0.0,0.0,0.0,50897
0,1,8,0.0,0.0,0.0,50910
0,1,8,0.0,0.0,0.0,51040
0,1,8,0.0,0.0,0.0,51065
0,0,8,0.0,0.0,0.0,51250
0,1,8,0.0,0.0,0.0,51403
0,0,8,0.0,0.0,0.0,51426
0,1,8,0.0,0.0,0.0,51439
0,0,8,0.0,0.0,0.0,51454
0,1,8,0.0,0.0,0.0,51475
0,1,8,0.0,0.0,0.0,51533
0,1,8,0.0,0.0,0.0,51760
0,1,8,0.0,0.0,0.0,51939
0,1,8,0.0,0.0,0.0,52051
0,1,8,0.0,0.0,0.0,52140
0,1,8,0.0,0.0,0.0,52317
0,1,8,0.0,0.0,0.0,52323
0,1,8,0.0,0.0,0.0,52390
0,1,8,0.0,0.0,0.0,52512
0,1,8,0.0,0.0,0.0,52588
0,0,8,0.0,0.0,0.0,52661
0,1,8,0.0,0.0,0.0,52714
0,1,8,0.0,0.0,0.0,52745
0,0,8,0.0,0.0,0.0,52835
0,1,8,0.0,0.0,0.0,52874
0,1,8,0.0,0.0,0.0,52890
0,1,8,0.0,0.0,0.0,52910
0,1,8,0.0,0.0,0.0,52923
0,0,8,0.0,0.0,0.0,52932
0,1,8,0.0,0.0,0.0,52979
0,1,8,0.0,0.0,0.0,53035
0,1,8,0.0,0.0,0.0,53039
0,1,8,0.0,0.0,0.0,53092
